model-1618153748,1618153888.863,0.69,0.2237,0.7,0.2196,2
model-1618153748,1618153889.169,0.65,0.2155,0.68,0.2074,2
model-1618153748,1618153889.473,0.6,0.2187,0.64,0.2072,2
model-1618153748,1618153889.75,0.65,0.2257,0.66,0.2047,2
model-1618153748,1618153890.044,0.59,0.2316,0.7,0.2023,2
model-1618153748,1618153890.306,0.74,0.1885,0.69,0.2131,2
model-1618153748,1618153890.563,0.61,0.215,0.67,0.216,2
model-1618153748,1618153890.842,0.64,0.2201,0.73,0.2026,2
model-1618153748,1618153891.108,0.73,0.1891,0.72,0.1963,2
model-1618153748,1618153891.361,0.61,0.2223,0.7,0.1971,2
model-1618153748,1618153891.641,0.7,0.1909,0.69,0.198,2
model-1618153748,1618153891.893,0.69,0.1962,0.71,0.1967,2
model-1618153748,1618153892.149,0.73,0.197,0.72,0.1959,2
model-1618153748,1618153892.445,0.73,0.1734,0.7,0.1986,2
model-1618153748,1618153892.747,0.68,0.1905,0.69,0.2074,2
model-1618153748,1618153893.048,0.71,0.1874,0.69,0.2104,2
model-1618153748,1618153893.334,0.63,0.2148,0.69,0.2122,2
model-1618153748,1618153893.646,0.64,0.2106,0.71,0.2023,2
model-1618153748,1618153893.923,0.69,0.1954,0.67,0.1949,2
model-1618153748,1618153894.177,0.71,0.1847,0.71,0.1973,2
model-1618153748,1618153894.438,0.69,0.212,0.68,0.2019,2
model-1618153748,1618153894.731,0.73,0.1819,0.67,0.2041,2
model-1618153748,1618153894.988,0.62,0.2212,0.71,0.2011,2
model-1618153748,1618153895.248,0.65,0.2197,0.68,0.2,2
model-1618153748,1618153895.519,0.68,0.2062,0.7,0.203,2
model-1618153748,1618153895.783,0.7,0.1966,0.68,0.2092,2
model-1618153748,1618153896.062,0.75,0.1943,0.65,0.2161,2
model-1618153748,1618153896.336,0.65,0.2141,0.67,0.2205,2
model-1618153748,1618153896.617,0.6,0.2466,0.65,0.2139,2
model-1618153748,1618153896.874,0.7,0.2106,0.64,0.2068,2
model-1618153748,1618153897.164,0.7,0.2021,0.68,0.2013,2
model-1618153748,1618153897.433,0.72,0.1828,0.69,0.1994,2
model-1618153748,1618153897.695,0.65,0.2268,0.68,0.1977,2
model-1618153748,1618153897.977,0.64,0.2222,0.73,0.1987,2
model-1618153748,1618153898.23,0.65,0.2237,0.73,0.1983,2
model-1618153748,1618153898.513,0.69,0.1994,0.75,0.1963,2
model-1618153748,1618153898.807,0.74,0.1772,0.72,0.1914,2
model-1618153748,1618153899.086,0.7,0.2001,0.73,0.1881,2
model-1618153748,1618153899.354,0.71,0.202,0.72,0.1884,2
model-1618153748,1618153899.615,0.68,0.2145,0.74,0.1878,2
model-1618153748,1618153899.897,0.7,0.183,0.75,0.1878,2
model-1618153748,1618153900.21,0.66,0.2114,0.74,0.1881,2
model-1618153748,1618153900.477,0.8,0.1751,0.74,0.1878,2
model-1618153748,1618153900.733,0.61,0.2373,0.73,0.1868,2
model-1618153748,1618153901.0,0.66,0.2001,0.72,0.1861,2
model-1618153748,1618153901.318,0.66,0.205,0.74,0.1859,2
model-1618153748,1618153901.642,0.72,0.1844,0.75,0.186,2
model-1618153748,1618153901.908,0.62,0.2307,0.76,0.1908,2
model-1618153748,1618153902.219,0.74,0.1914,0.69,0.2052,2
model-1618153748,1618153902.487,0.65,0.2041,0.69,0.2085,2
model-1618153748,1618153902.754,0.66,0.208,0.7,0.2028,2
model-1618153748,1618153903.041,0.73,0.1777,0.72,0.189,2
model-1618153748,1618153903.354,0.72,0.2079,0.77,0.1823,2
model-1618153748,1618153903.683,0.64,0.2233,0.74,0.1809,2
model-1618153748,1618153903.98,0.62,0.2235,0.73,0.1814,2
model-1618153748,1618153904.256,0.62,0.2172,0.75,0.1812,2
model-1618153748,1618153904.571,0.7,0.1976,0.77,0.1807,2
model-1618153748,1618153904.845,0.67,0.2121,0.75,0.1815,2
model-1618153748,1618153905.174,0.67,0.1958,0.74,0.1867,2
model-1618153748,1618153905.49,0.74,0.1919,0.72,0.1939,2
model-1618153748,1618153905.806,0.68,0.2063,0.71,0.1928,2
model-1618153748,1618153906.09,0.67,0.1992,0.75,0.1837,2
model-1618153748,1618153906.36,0.67,0.1974,0.76,0.1799,2
model-1618153748,1618153906.677,0.63,0.2176,0.75,0.1797,2
model-1618153748,1618153906.945,0.74,0.1845,0.76,0.1794,2
model-1618153748,1618153907.244,0.69,0.1811,0.76,0.18,2
model-1618153748,1618153907.558,0.74,0.1839,0.73,0.1814,2
model-1618153748,1618153907.847,0.76,0.1908,0.74,0.1885,2
model-1618153748,1618153908.156,0.65,0.2225,0.7,0.21,2
model-1618153748,1618153908.444,0.67,0.2107,0.66,0.2243,2
model-1618153748,1618153908.713,0.7,0.2118,0.66,0.2247,2
model-1618153748,1618153909.02,0.59,0.2448,0.73,0.2033,2
model-1618153748,1618153909.359,0.74,0.1916,0.76,0.1821,2
model-1618153748,1618153909.69,0.75,0.1639,0.71,0.186,2
model-1618153748,1618153909.959,0.6,0.2327,0.68,0.1911,2
model-1618153748,1618153910.287,0.66,0.2036,0.71,0.1873,2
model-1618153748,1618153910.594,0.61,0.2099,0.75,0.1828,2
model-1618153748,1618153910.888,0.73,0.1871,0.73,0.1891,2
model-1618153748,1618153911.224,0.75,0.185,0.7,0.204,2
model-1618153748,1618153911.514,0.74,0.1931,0.64,0.2189,2
model-1618153748,1618153911.851,0.66,0.2089,0.64,0.2245,2
model-1618153748,1618153912.143,0.62,0.2467,0.64,0.2151,2
model-1618153748,1618153912.402,0.65,0.2009,0.67,0.2076,2
model-1618153748,1618153912.71,0.73,0.197,0.73,0.1963,2
model-1618153748,1618153913.014,0.67,0.2186,0.72,0.1893,2
model-1618153748,1618153913.277,0.62,0.2209,0.73,0.1893,2
model-1618153748,1618153913.562,0.68,0.2093,0.72,0.1903,2
model-1618153748,1618153913.885,0.7,0.2105,0.68,0.1908,2
model-1618153748,1618153914.215,0.57,0.2334,0.73,0.1902,2
model-1618153748,1618153914.535,0.62,0.2237,0.72,0.1906,2
model-1618153748,1618153914.818,0.73,0.1884,0.72,0.1922,2
model-1618153748,1618153915.151,0.71,0.198,0.73,0.1951,2
model-1618153748,1618153915.452,0.68,0.2124,0.73,0.1962,2
model-1618153748,1618153915.773,0.73,0.1838,0.73,0.1936,2
model-1618153748,1618153916.121,0.68,0.2045,0.75,0.187,2
model-1618153748,1618153916.424,0.74,0.1735,0.76,0.1812,2
model-1618153748,1618153916.699,0.69,0.1999,0.74,0.1777,2
model-1618153748,1618153917.0,0.7,0.191,0.74,0.1812,2
model-1618153748,1618153917.302,0.6,0.213,0.74,0.1825,2
model-1618153748,1618153917.609,0.68,0.2075,0.74,0.1797,2
model-1618153748,1618153917.903,0.74,0.1836,0.74,0.1791,2
model-1618153748,1618153918.21,0.7,0.1769,0.75,0.1898,2
model-1618153748,1618153918.462,0.73,0.191,0.74,0.1942,2
model-1618153748,1618153918.794,0.71,0.1972,0.74,0.1909,2
model-1618153748,1618153919.13,0.72,0.1871,0.75,0.1812,2
model-1618153748,1618153919.451,0.69,0.2085,0.72,0.1773,2
model-1618153748,1618153919.728,0.61,0.2211,0.73,0.1772,2
model-1618153748,1618153920.061,0.72,0.1914,0.73,0.1786,2
model-1618153748,1618153920.348,0.74,0.1787,0.73,0.1802,2
model-1618153748,1618153920.64,0.74,0.1827,0.75,0.1812,2
model-1618153748,1618153920.937,0.75,0.1771,0.7,0.1851,2
model-1618153748,1618153921.254,0.73,0.163,0.69,0.1882,2
model-1618153748,1618153921.576,0.67,0.2152,0.69,0.1869,2
model-1618153748,1618153921.9,0.67,0.1896,0.74,0.1787,2
model-1618153748,1618153922.218,0.71,0.1959,0.76,0.1796,2
model-1618153748,1618153922.523,0.75,0.1823,0.71,0.1855,2
model-1618153748,1618153922.817,0.74,0.1829,0.75,0.1821,2
model-1618153748,1618153923.124,0.66,0.2217,0.71,0.1978,2
model-1618153748,1618153923.455,0.74,0.1778,0.67,0.2298,2
model-1618153748,1618153923.747,0.69,0.2054,0.67,0.2333,2
model-1618153748,1618153924.006,0.65,0.2187,0.68,0.2059,2
model-1618153748,1618153924.333,0.64,0.2085,0.77,0.176,2
model-1618153748,1618153924.657,0.65,0.2336,0.75,0.1803,2
model-1618153748,1618153924.962,0.7,0.2006,0.66,0.1931,2
model-1618153748,1618153925.29,0.57,0.2436,0.66,0.195,2
model-1618153748,1618153925.61,0.67,0.2153,0.68,0.1894,2
model-1618153748,1618153925.91,0.63,0.2242,0.75,0.1865,2
model-1618153748,1618153926.236,0.69,0.2033,0.73,0.1857,2
model-1618153748,1618153926.559,0.75,0.183,0.75,0.1845,2
model-1618153748,1618153926.891,0.72,0.1885,0.75,0.1847,2
model-1618153748,1618153927.22,0.71,0.1929,0.74,0.1877,2
model-1618153748,1618153927.531,0.74,0.1719,0.71,0.1963,2
model-1618153748,1618153927.867,0.71,0.1921,0.71,0.2023,2
model-1618153748,1618153928.18,0.69,0.2035,0.72,0.1991,2
model-1618153748,1618153928.44,0.72,0.1815,0.72,0.1954,2
model-1618153748,1618153928.753,0.7,0.1854,0.72,0.1907,2
model-1618153748,1618153929.049,0.69,0.1913,0.74,0.1855,2
model-1618153748,1618153929.359,0.73,0.1816,0.72,0.1795,2
model-1618153748,1618153929.682,0.69,0.2016,0.74,0.1783,2
model-1618153748,1618153929.977,0.74,0.174,0.72,0.18,2
model-1618153748,1618153930.284,0.65,0.2217,0.73,0.1785,2
model-1618153748,1618153930.571,0.75,0.1864,0.75,0.1738,2
model-1618153748,1618153930.866,0.76,0.1642,0.76,0.1781,2
model-1618153748,1618153931.15,0.7,0.2065,0.71,0.1996,2
model-1618153748,1618153931.465,0.64,0.2293,0.66,0.2238,2
model-1618153748,1618153931.772,0.64,0.2262,0.64,0.2259,2
model-1618153748,1618153932.092,0.53,0.2626,0.7,0.2072,2
model-1618153748,1618153932.352,0.62,0.2054,0.75,0.1912,2
model-1618153748,1618153932.683,0.74,0.1794,0.72,0.1812,2
model-1618153748,1618153933.01,0.66,0.2159,0.73,0.1791,2
model-1618153748,1618153933.317,0.71,0.2038,0.72,0.1779,2
model-1618153748,1618153933.589,0.67,0.194,0.75,0.1774,2
model-1618153748,1618153933.881,0.61,0.2279,0.74,0.1784,2
model-1618153748,1618153934.182,0.79,0.1456,0.74,0.179,2
model-1618153748,1618153934.499,0.61,0.226,0.73,0.1812,2
model-1618153748,1618153934.814,0.69,0.1806,0.72,0.1863,2
model-1618153748,1618153935.136,0.71,0.1819,0.76,0.1878,2
model-1618153748,1618153935.458,0.75,0.18,0.74,0.1884,2
model-1618153748,1618153935.73,0.7,0.1983,0.73,0.1881,2
model-1618153748,1618153935.99,0.71,0.2039,0.73,0.1862,2
model-1618153748,1618153936.28,0.7,0.2067,0.74,0.1851,2
model-1618153748,1618153936.594,0.73,0.18,0.74,0.185,2
model-1618153748,1618153936.896,0.77,0.1652,0.75,0.1864,2
model-1618153748,1618153937.205,0.75,0.1594,0.74,0.1915,2
model-1618153748,1618153937.543,0.72,0.1903,0.73,0.1898,2
model-1618153748,1618153937.85,0.75,0.188,0.72,0.1896,2
model-1618153748,1618153938.145,0.61,0.2308,0.74,0.1873,2
model-1618153748,1618153938.444,0.75,0.1696,0.74,0.1858,2
model-1618153748,1618153938.77,0.68,0.1966,0.73,0.1864,2
model-1618153748,1618153939.059,0.7,0.1876,0.74,0.1856,2
model-1618153748,1618153939.321,0.74,0.181,0.74,0.1826,2
model-1618153748,1618153939.65,0.68,0.1978,0.76,0.1812,2
model-1618153748,1618153939.955,0.66,0.2164,0.77,0.1814,2
model-1618153748,1618153940.272,0.76,0.1711,0.76,0.1811,2
model-1618153748,1618153940.601,0.77,0.1874,0.74,0.1852,2
model-1618153748,1618153940.916,0.74,0.1767,0.77,0.1874,2
model-1618153748,1618153941.245,0.68,0.2024,0.76,0.1808,2
model-1618153748,1618153941.562,0.78,0.169,0.77,0.1759,2
model-1618153748,1618153941.858,0.67,0.2104,0.75,0.1786,2
model-1618153748,1618153942.184,0.71,0.1797,0.7,0.1897,2
model-1618153748,1618153942.471,0.59,0.2623,0.76,0.1835,2
model-1618153748,1618153942.741,0.74,0.1861,0.73,0.1819,2
model-1618153748,1618153943.026,0.74,0.1903,0.75,0.1869,2
model-1618153748,1618153943.325,0.74,0.1866,0.72,0.2009,2
model-1618153748,1618153943.655,0.65,0.2131,0.72,0.2044,2
model-1618153748,1618153943.989,0.72,0.2027,0.73,0.1956,2
model-1618153748,1618153944.314,0.72,0.1894,0.76,0.1851,2
model-1618153748,1618153944.639,0.69,0.1884,0.71,0.1818,2
model-1618153748,1618153944.951,0.64,0.2012,0.69,0.1849,2
model-1618153748,1618153945.213,0.71,0.1887,0.66,0.1875,2
model-1618153748,1618153945.49,0.71,0.1818,0.65,0.1882,2
model-1618153748,1618153945.785,0.67,0.2055,0.66,0.1871,2
model-1618153748,1618153946.113,0.75,0.1727,0.73,0.1859,2
model-1618153748,1618153946.415,0.66,0.2116,0.73,0.1889,2
model-1618153748,1618153946.709,0.7,0.1864,0.71,0.1959,2
model-1618153748,1618153947.004,0.67,0.2032,0.71,0.2032,2
model-1618153748,1618153947.313,0.69,0.2104,0.69,0.2044,2
model-1618153748,1618153947.621,0.71,0.1841,0.7,0.1968,2
model-1618153748,1618153947.968,0.7,0.184,0.72,0.1919,2
model-1618153748,1618153948.274,0.66,0.2033,0.75,0.1858,2
model-1618153748,1618153948.573,0.75,0.175,0.75,0.1843,2
model-1618153748,1618153948.892,0.65,0.2064,0.76,0.1823,2
model-1618153748,1618153949.21,0.72,0.1762,0.74,0.1789,2
model-1618153748,1618153949.537,0.67,0.1873,0.71,0.1779,2
model-1618153748,1618153949.858,0.71,0.1948,0.71,0.1786,2
model-1618153748,1618153950.147,0.7,0.1812,0.71,0.179,2
model-1618153748,1618153950.459,0.66,0.2079,0.72,0.1768,2
model-1618153748,1618153950.789,0.68,0.209,0.76,0.1793,2
model-1618153748,1618153950.993,0.75,0.1876,0.74,0.1883,2
model-1618153748,1618153951.283,0.66,0.1919,0.72,0.1991,3
model-1618153748,1618153951.598,0.71,0.1912,0.71,0.2022,3
model-1618153748,1618153951.893,0.68,0.1959,0.71,0.2038,3
model-1618153748,1618153952.183,0.7,0.1765,0.72,0.1995,3
model-1618153748,1618153952.486,0.73,0.183,0.75,0.1945,3
model-1618153748,1618153952.818,0.72,0.1748,0.73,0.1881,3
model-1618153748,1618153953.141,0.67,0.2092,0.76,0.1836,3
model-1618153748,1618153953.423,0.71,0.1704,0.76,0.1785,3
model-1618153748,1618153953.693,0.74,0.1938,0.74,0.1757,3
model-1618153748,1618153953.985,0.75,0.179,0.72,0.1768,3
model-1618153748,1618153954.305,0.72,0.1834,0.72,0.1778,3
model-1618153748,1618153954.616,0.72,0.186,0.72,0.1783,3
model-1618153748,1618153954.898,0.67,0.2081,0.74,0.1789,3
model-1618153748,1618153955.23,0.62,0.2189,0.74,0.1889,3
model-1618153748,1618153955.513,0.67,0.2197,0.67,0.2035,3
model-1618153748,1618153955.844,0.73,0.1931,0.7,0.2083,3
model-1618153748,1618153956.141,0.67,0.209,0.74,0.2021,3
model-1618153748,1618153956.446,0.66,0.1966,0.75,0.1898,3
model-1618153748,1618153956.758,0.73,0.1824,0.76,0.1832,3
model-1618153748,1618153957.082,0.66,0.1975,0.72,0.1834,3
model-1618153748,1618153957.367,0.68,0.2048,0.69,0.1866,3
model-1618153748,1618153957.665,0.75,0.1707,0.67,0.1872,3
model-1618153748,1618153957.993,0.76,0.1747,0.68,0.188,3
model-1618153748,1618153958.331,0.74,0.1875,0.69,0.1882,3
model-1618153748,1618153958.652,0.75,0.1707,0.75,0.1882,3
model-1618153748,1618153958.967,0.68,0.1931,0.73,0.1898,3
model-1618153748,1618153959.283,0.74,0.177,0.74,0.1926,3
model-1618153748,1618153959.573,0.75,0.1848,0.75,0.1933,3
model-1618153748,1618153959.883,0.7,0.1871,0.74,0.1938,3
model-1618153748,1618153960.189,0.75,0.1789,0.75,0.1917,3
model-1618153748,1618153960.503,0.75,0.1627,0.75,0.1919,3
model-1618153748,1618153960.83,0.75,0.1651,0.72,0.1902,3
model-1618153748,1618153961.153,0.69,0.2068,0.72,0.1897,3
model-1618153748,1618153961.422,0.75,0.1715,0.73,0.1858,3
model-1618153748,1618153961.695,0.73,0.1778,0.73,0.1834,3
model-1618153748,1618153962.015,0.76,0.1638,0.7,0.1843,3
model-1618153748,1618153962.283,0.7,0.2007,0.74,0.1802,3
model-1618153748,1618153962.57,0.76,0.1641,0.73,0.1772,3
model-1618153748,1618153962.892,0.69,0.1831,0.76,0.1794,3
model-1618153748,1618153963.212,0.72,0.1888,0.74,0.1933,3
model-1618153748,1618153963.501,0.71,0.1922,0.72,0.2023,3
model-1618153748,1618153963.815,0.7,0.1918,0.72,0.1976,3
model-1618153748,1618153964.127,0.76,0.1765,0.74,0.1904,3
model-1618153748,1618153964.449,0.7,0.1887,0.73,0.1863,3
model-1618153748,1618153964.761,0.69,0.1963,0.71,0.1818,3
model-1618153748,1618153965.084,0.74,0.1779,0.71,0.1817,3
model-1618153748,1618153965.397,0.7,0.1942,0.72,0.1833,3
model-1618153748,1618153965.7,0.79,0.1544,0.71,0.1827,3
model-1618153748,1618153965.972,0.67,0.2132,0.72,0.1834,3
model-1618153748,1618153966.284,0.69,0.1852,0.77,0.1891,3
model-1618153748,1618153966.576,0.68,0.2005,0.75,0.1918,3
model-1618153748,1618153966.868,0.69,0.1856,0.74,0.1908,3
model-1618153748,1618153967.156,0.81,0.1441,0.72,0.1843,3
model-1618153748,1618153967.44,0.75,0.1745,0.74,0.1809,3
model-1618153748,1618153967.752,0.78,0.1673,0.74,0.1815,3
model-1618153748,1618153968.065,0.69,0.1997,0.74,0.1785,3
model-1618153748,1618153968.365,0.76,0.1625,0.75,0.1781,3
model-1618153748,1618153968.687,0.72,0.1933,0.74,0.1778,3
model-1618153748,1618153968.978,0.83,0.1349,0.75,0.1783,3
model-1618153748,1618153969.26,0.67,0.2192,0.73,0.1783,3
model-1618153748,1618153969.512,0.7,0.1767,0.73,0.1774,3
model-1618153748,1618153969.834,0.73,0.1747,0.72,0.1771,3
model-1618153748,1618153970.144,0.71,0.1766,0.72,0.1762,3
model-1618153748,1618153970.437,0.66,0.2223,0.73,0.1786,3
model-1618153748,1618153970.743,0.7,0.1865,0.73,0.1934,3
model-1618153748,1618153971.076,0.76,0.1815,0.7,0.2041,3
model-1618153748,1618153971.397,0.65,0.2071,0.69,0.2034,3
model-1618153748,1618153971.686,0.75,0.1674,0.73,0.1896,3
model-1618153748,1618153971.937,0.75,0.189,0.76,0.1775,3
model-1618153748,1618153972.265,0.68,0.2148,0.74,0.1708,3
model-1618153748,1618153972.595,0.69,0.2028,0.7,0.1723,3
model-1618153748,1618153972.922,0.7,0.2,0.71,0.1708,3
model-1618153748,1618153973.234,0.73,0.1724,0.73,0.17,3
model-1618153748,1618153973.57,0.7,0.2035,0.75,0.1694,3
model-1618153748,1618153973.883,0.69,0.1862,0.79,0.1745,3
model-1618153748,1618153974.21,0.73,0.185,0.77,0.1884,3
model-1618153748,1618153974.509,0.7,0.1956,0.73,0.1973,3
model-1618153748,1618153974.839,0.67,0.2008,0.76,0.1883,3
model-1618153748,1618153975.159,0.77,0.1641,0.8,0.1785,3
model-1618153748,1618153975.418,0.71,0.1941,0.79,0.1732,3
model-1618153748,1618153975.743,0.76,0.1704,0.74,0.1708,3
model-1618153748,1618153976.023,0.74,0.1593,0.75,0.171,3
model-1618153748,1618153976.337,0.74,0.1781,0.76,0.1706,3
model-1618153748,1618153976.649,0.71,0.1855,0.78,0.1708,3
model-1618153748,1618153976.977,0.68,0.2194,0.78,0.1801,3
model-1618153748,1618153977.278,0.77,0.1745,0.73,0.1992,3
model-1618153748,1618153977.534,0.7,0.2037,0.68,0.2172,3
model-1618153748,1618153977.83,0.6,0.231,0.69,0.2142,3
model-1618153748,1618153978.14,0.68,0.2071,0.74,0.1908,3
model-1618153748,1618153978.477,0.74,0.1677,0.77,0.1752,3
model-1618153748,1618153978.773,0.61,0.2112,0.71,0.1748,3
model-1618153748,1618153979.083,0.68,0.1908,0.69,0.181,3
model-1618153748,1618153979.413,0.68,0.1808,0.7,0.1836,3
model-1618153748,1618153979.737,0.76,0.1757,0.68,0.1816,3
model-1618153748,1618153980.075,0.71,0.1881,0.73,0.1784,3
model-1618153748,1618153980.4,0.75,0.1712,0.73,0.1803,3
model-1618153748,1618153980.707,0.79,0.1758,0.75,0.1879,3
model-1618153748,1618153981.024,0.64,0.2151,0.73,0.1932,3
model-1618153748,1618153981.29,0.75,0.1814,0.71,0.2006,3
model-1618153748,1618153981.563,0.74,0.1825,0.72,0.1997,3
model-1618153748,1618153981.877,0.66,0.2022,0.72,0.1937,3
model-1618153748,1618153982.158,0.74,0.1924,0.73,0.1869,3
model-1618153748,1618153982.449,0.69,0.1974,0.73,0.181,3
model-1618153748,1618153982.746,0.7,0.195,0.75,0.1786,3
model-1618153748,1618153983.084,0.69,0.2082,0.74,0.1777,3
model-1618153748,1618153983.39,0.71,0.2054,0.74,0.1761,3
model-1618153748,1618153983.696,0.75,0.1758,0.75,0.1745,3
model-1618153748,1618153984.024,0.71,0.1817,0.75,0.1736,3
model-1618153748,1618153984.345,0.68,0.1955,0.75,0.1734,3
model-1618153748,1618153984.683,0.8,0.1485,0.76,0.1739,3
model-1618153748,1618153984.998,0.71,0.186,0.75,0.1735,3
model-1618153748,1618153985.28,0.81,0.1491,0.74,0.1731,3
model-1618153748,1618153985.602,0.73,0.1851,0.76,0.1712,3
model-1618153748,1618153985.928,0.7,0.1908,0.78,0.1697,3
model-1618153748,1618153986.214,0.78,0.1841,0.77,0.1714,3
model-1618153748,1618153986.511,0.74,0.1861,0.76,0.1727,3
model-1618153748,1618153986.794,0.77,0.1545,0.77,0.1724,3
model-1618153748,1618153987.155,0.76,0.1513,0.78,0.1731,3
model-1618153748,1618153987.447,0.76,0.1655,0.76,0.1736,3
model-1618153748,1618153987.774,0.74,0.1826,0.77,0.1745,3
model-1618153748,1618153988.108,0.77,0.1563,0.76,0.173,3
model-1618153748,1618153988.419,0.76,0.1801,0.76,0.1732,3
model-1618153748,1618153988.756,0.65,0.2211,0.77,0.1741,3
model-1618153748,1618153989.099,0.84,0.1471,0.77,0.1741,3
model-1618153748,1618153989.34,0.76,0.1544,0.78,0.1736,3
model-1618153748,1618153989.643,0.75,0.1742,0.77,0.1722,3
model-1618153748,1618153989.924,0.79,0.1598,0.76,0.173,3
model-1618153748,1618153990.212,0.77,0.1571,0.76,0.1735,3
model-1618153748,1618153990.515,0.7,0.1913,0.75,0.1747,3
model-1618153748,1618153990.839,0.73,0.1753,0.74,0.1748,3
model-1618153748,1618153991.136,0.74,0.1859,0.74,0.1759,3
model-1618153748,1618153991.47,0.77,0.1637,0.71,0.1755,3
model-1618153748,1618153991.777,0.78,0.1538,0.71,0.1756,3
model-1618153748,1618153992.1,0.7,0.1859,0.77,0.1804,3
model-1618153748,1618153992.367,0.75,0.1626,0.73,0.1939,3
model-1618153748,1618153992.636,0.75,0.1768,0.74,0.1937,3
model-1618153748,1618153992.946,0.71,0.1767,0.75,0.1824,3
model-1618153748,1618153993.253,0.73,0.1783,0.76,0.1683,3
model-1618153748,1618153993.548,0.63,0.2334,0.74,0.1685,3
model-1618153748,1618153993.857,0.76,0.1838,0.7,0.1727,3
model-1618153748,1618153994.204,0.63,0.2366,0.72,0.1712,3
model-1618153748,1618153994.525,0.75,0.1928,0.74,0.1689,3
model-1618153748,1618153994.867,0.68,0.2068,0.72,0.1713,3
model-1618153748,1618153995.187,0.72,0.1826,0.75,0.1752,3
model-1618153748,1618153995.493,0.79,0.1585,0.77,0.1755,3
model-1618153748,1618153995.791,0.76,0.1688,0.76,0.1759,3
model-1618153748,1618153996.085,0.77,0.1748,0.77,0.1761,3
model-1618153748,1618153996.371,0.81,0.1501,0.75,0.1794,3
model-1618153748,1618153996.693,0.72,0.1742,0.77,0.1798,3
model-1618153748,1618153997.01,0.75,0.1763,0.76,0.1761,3
model-1618153748,1618153997.307,0.74,0.1832,0.76,0.1749,3
model-1618153748,1618153997.633,0.73,0.1736,0.73,0.1746,3
model-1618153748,1618153997.967,0.69,0.1825,0.74,0.1766,3
model-1618153748,1618153998.246,0.68,0.18,0.75,0.1751,3
model-1618153748,1618153998.58,0.73,0.1861,0.73,0.1757,3
model-1618153748,1618153998.896,0.74,0.1687,0.72,0.1794,3
model-1618153748,1618153999.223,0.68,0.1997,0.72,0.1778,3
model-1618153748,1618153999.548,0.74,0.1784,0.72,0.1722,3
model-1618153748,1618153999.832,0.81,0.1335,0.75,0.1706,3
model-1618153748,1618154000.152,0.71,0.1902,0.75,0.183,3
model-1618153748,1618154000.452,0.67,0.2141,0.72,0.204,3
model-1618153748,1618154000.776,0.69,0.1996,0.71,0.2026,3
model-1618153748,1618154001.088,0.62,0.2395,0.74,0.1855,3
model-1618153748,1618154001.376,0.66,0.1946,0.77,0.1757,3
model-1618153748,1618154001.69,0.77,0.1575,0.74,0.1718,3
model-1618153748,1618154002.012,0.72,0.1959,0.75,0.1715,3
model-1618153748,1618154002.321,0.74,0.1802,0.75,0.1712,3
model-1618153748,1618154002.651,0.73,0.191,0.75,0.1704,3
model-1618153748,1618154002.974,0.65,0.2201,0.77,0.1698,3
model-1618153748,1618154003.299,0.78,0.1447,0.75,0.1719,3
model-1618153748,1618154003.594,0.68,0.2056,0.75,0.1769,3
model-1618153748,1618154003.91,0.75,0.1551,0.73,0.187,3
model-1618153748,1618154004.239,0.78,0.1682,0.74,0.1819,3
model-1618153748,1618154004.503,0.8,0.1613,0.76,0.1777,3
model-1618153748,1618154004.803,0.74,0.1946,0.73,0.1768,3
model-1618153748,1618154005.135,0.68,0.1912,0.73,0.1784,3
model-1618153748,1618154005.389,0.67,0.2106,0.73,0.1779,3
model-1618153748,1618154005.71,0.75,0.1699,0.73,0.1758,3
model-1618153748,1618154006.032,0.83,0.1374,0.75,0.1809,3
model-1618153748,1618154006.345,0.79,0.145,0.77,0.194,3
model-1618153748,1618154006.675,0.7,0.2058,0.77,0.186,3
model-1618153748,1618154006.997,0.76,0.1726,0.76,0.1795,3
model-1618153748,1618154007.314,0.67,0.2064,0.74,0.1767,3
model-1618153748,1618154007.62,0.73,0.1666,0.68,0.1793,3
model-1618153748,1618154007.911,0.66,0.1939,0.68,0.1811,3
model-1618153748,1618154008.221,0.71,0.1728,0.7,0.1796,3
model-1618153748,1618154008.537,0.78,0.1696,0.71,0.1751,3
model-1618153748,1618154008.863,0.79,0.1677,0.74,0.1749,3
model-1618153748,1618154009.195,0.7,0.2024,0.78,0.1753,3
model-1618153748,1618154009.477,0.79,0.1523,0.78,0.174,3
model-1618153748,1618154009.796,0.77,0.1753,0.78,0.175,3
model-1618153748,1618154010.112,0.75,0.1596,0.79,0.1739,3
model-1618153748,1618154010.387,0.73,0.1682,0.78,0.1694,3
model-1618153748,1618154010.722,0.77,0.1568,0.75,0.1673,3
model-1618153748,1618154011.041,0.74,0.1873,0.72,0.1703,3
model-1618153748,1618154011.374,0.79,0.1584,0.69,0.1801,3
model-1618153748,1618154011.638,0.66,0.2298,0.71,0.178,3
model-1618153748,1618154011.904,0.77,0.1722,0.72,0.1757,3
model-1618153748,1618154012.214,0.74,0.1773,0.73,0.1743,3
model-1618153748,1618154012.523,0.75,0.1697,0.76,0.1784,3
model-1618153748,1618154012.851,0.76,0.1747,0.76,0.1779,3
model-1618153748,1618154013.14,0.76,0.1827,0.77,0.1755,3
model-1618153748,1618154013.471,0.77,0.1682,0.74,0.1743,3
model-1618153748,1618154013.77,0.73,0.1664,0.71,0.1771,3
